type,date_creation,adh_last_name,adh_first_name,adh_birth_date,adh_gender,adh_mail,adh_street_address,adh_postcode,adh_city,adh_telephone,adh_iban,adh_bic_code,adh_bank_name,adh_bank_adress,adh_bank_postcode,adh_bank_city,adh_bank_country_code,ent_company_name,ent_siret,ent_statut,ent_naf,ent_telephone,ent_city,ent_postcode,ent_street_address,ent_mail,ent_iban,ent_bic_code,ent_bank_name,ent_bank_adress,ent_bank_postcode,ent_bank_city,ent_bank_country_code,contrat_sante_code,contrat_sante_date,contrat_prev_code,contrat_prev_date
affiliation,2021-01-01,RSA Ferreira,Augustin,1972-05-18,MALE,augustin.rsaferreira@fakemail.com,92 avenue Fernandes,33309,Saint Marc-les-Bains,06.22.36.57.83,FR7630001000005978138544026,AGRIFRPP,Banque de France,479 boulevard de Ribeiro,45968,LeleuBourg,FR,RSA Fontaine SAS,54111907900856,SAS,4213B,06.00.30.00.22,Normand,79885,4 avenue de Coste,rsafontainesas@fakemail.com,FR7611315000006845821615503,CEPAFRPP,Caisse d'Epargne,5 rue de Albert,97343,Bazin-la-Foret,FR,SCSPS-IMMO,2022-01-01,PCSPS-IMMO,2021-01-01
affiliation,2021-01-01,RSA Boulanger,Nathalie,1991-03-24,FEMALE,nathalie.rsaboulanger@fakemail.com,48 rue Tessier,78839,MarechalVille,06.00.99.34.24,FR7612548000004807585471432,AXABFRPP,AXA Banque,4 rue Caroline Lejeune,56114,Saint Bernadette,FR,RSA Blanchet SA,85686973000825,SA,4120A,06.66.14.37.66,Monnier-la-Foret,21579,2 rue Bodin,rsablanchetsa@fakemail.com,FR7612548000003983559563297,AXABFRPP,AXA Banque,773 avenue de Gilles,05522,Maceboeuf,FR,SCSPS-IMMO,2022-01-01,PCSPS-IMMO,2021-01-01
affiliation,2021-01-01,RSA Perrier,Noel,1994-07-31,MALE,noel.rsaperrier@fakemail.com,13 chemin de Lamy,80506,Bigotboeuf,06.23.45.76.52,FR7611315000009382399419001,CEPAFRPP,Caisse d'Epargne,35 avenue Roux,95756,Saint Charles,FR,RSA Parent SA,05592929300441,SA,4213B,06.39.30.24.47,Begue,45121,18 chemin Cecile Samson,rsaparentsa@fakemail.com,FR7630002000005042777757455,CRLYFRPP,Crédit Lyonnais (LCL),83 chemin de Ramos,71383,Hoarau,FR,SCSPS-IMMO,2022-01-01,PCSPS-IMMO,2021-01-01
affiliation,2021-01-01,RSA Lopez,Lucie,1974-08-15,FEMALE,lucie.rsalopez@fakemail.com,53 avenue Simone Pruvost,20732,Vallet,06.95.11.79.43,FR7611808000001487119382715,CMBRFR2B,Crédit Mutuel,142 boulevard de Le Roux,20642,Chevallier,FR,RSA De Oliveira Peron SA,51633873800607,SA,4399D,06.03.79.21.02,Maillard,59196,26 boulevard de Laroche,rsadeoliveiraperonsa@fakemail.com,FR7611808000002736055825910,CMBRFR2B,Crédit Mutuel,1 rue Payet,44373,Royernec,FR,SCSPS-IMMO,2022-01-01,PCSPS-IMMO,2021-01-01
affiliation,2021-01-01,RSA Robin,Anouk,2000-12-18,FEMALE,anouk.rsarobin@fakemail.com,18 rue Meunier,91818,Perrot-les-Bains,06.00.23.09.33,FR7611315000002125987772859,CEPAFRPP,Caisse d'Epargne,9 avenue de Roy,54125,Allard,FR,RSA Fischer SA,23180531800269,SA,4120B,06.19.66.14.64,Legrand,33317,44 boulevard Vallee,rsafischersa@fakemail.com,FR7630004000002733140678091,BNPAFRPP,BNP Paribas,7 rue Gosselin,90358,Cordier,FR,SCSPS-IMMO,2022-01-01,PCSPS-IMMO,2021-01-01
affiliation,2021-01-01,AFO Laurent,Gerard,1973-09-04,MALE,gerard.afolaurent@fakemail.com,44 boulevard de Delattre,32617,Saint Adele,06.31.96.83.46,FR7611808000007809981441507,CMBRFR2B,Crédit Mutuel,48 boulevard Lucas Goncalves,97281,Noel,FR,AFO Georges SA,77221106600901,SA,4213A,06.36.82.82.73,Lemonniernec,55818,97 rue de Blot,afogeorgessa@fakemail.com,FR7630002000001559758089914,CRLYFRPP,Crédit Lyonnais (LCL),671 avenue de Ferreira,59279,Sainte Marcel,FR,SCSPS-IMMO,2022-01-01,PCSPS-IMMO,2021-01-01
affiliation,2021-01-01,AFO Faure,Julien,1988-07-27,MALE,julien.afofaure@fakemail.com,85 rue Lorraine Coste,31778,LemoineBourg,06.81.53.16.77,FR7630056000009596679135829,CCFRFRCR,HSBC,80 chemin Hugues Herve,08966,Marchand,FR,AFO Deschamps SA,05437463200930,SA,4212Z,06.85.92.71.18,Laine,38746,757 rue Legendre,afodeschampssa@fakemail.com,FR7630006000005113157085732,AGRIFRPP,Crédit Agricole,47 avenue de Leger,27643,Couturier,FR,SCSPS-IMMO,2022-01-01,PCSPS-IMMO,2021-01-01
affiliation,2021-01-01,AFO Thibault,Claire,1964-07-03,FEMALE,claire.afothibault@fakemail.com,43 rue de Dos Santos,52713,Sainte ValentineVille,06.42.63.72.37,FR7630002000006597929643251,CRLYFRPP,Crédit Lyonnais (LCL),3 rue de Delaunay,91151,DelaunayVille,FR,AFO Mahe Bouvier SA,27404472600108,SA,4120B,06.04.72.16.83,Boulanger-sur-Fleury,27752,70 rue Timothee Lebon,afomahebouviersa@fakemail.com,FR7630002000001084110652889,CRLYFRPP,Crédit Lyonnais (LCL),66 boulevard Suzanne Lombard,54670,Saint Jacqueline,FR,SCSPS-IMMO,2022-01-01,PCSPS-IMMO,2021-01-01
affiliation,2021-01-01,AFO Marie,Nath,1974-08-18,FEMALE,nath.afomarie@fakemail.com,5 rue Deschamps,20535,Pagesnec,06.80.16.81.96,FR7611315000006911762811859,CEPAFRPP,Caisse d'Epargne,48 rue Torres,07133,Etienne-sur-Brun,FR,AFO Mallet SA,15396427500249,SA,4299Z,06.44.54.09.19,Guyon,73720,63 rue Charlotte Gros,afomalletsa@fakemail.com,FR7630001000005550075698504,AGRIFRPP,Banque de France,74 avenue Capucine Lecomte,75663,Blancboeuf,FR,SCSPS-IMMO,2022-01-01,PCSPS-IMMO,2021-01-01
affiliation,2021-01-01,AFO Royer,Alexandria,1968-03-06,FEMALE,alexandria.aforoyer@fakemail.com,38 chemin Elisabeth Allain,06456,Hamelboeuf,06.43.05.82.76,FR7610107000001996340352430,CCBPFRPP,Banque Populaire,83 rue de Carlier,37135,PerrinBourg,FR,AFO Goncalves SA,39389831700986,SA,4291Z,06.92.80.38.53,Didier,58790,789 avenue de Hubert,afogoncalvessa@fakemail.com,FR7611808000006548183914006,CMBRFR2B,Crédit Mutuel,41 chemin Margaux Grondin,94317,Lefortboeuf,FR,,2022-01-01,,2021-01-01
affiliation,2021-01-01,AFO Poulain,Charles,2001-04-18,MALE,charles.afopoulain@fakemail.com,6 chemin de Blanchard,10128,Gay-sur-Rey,06.84.23.06.88,FR7611315000009238752075254,CEPAFRPP,Caisse d'Epargne,691 rue Honore Roy,69707,Sainte Marcel,FR,AFO Garnier SA,92817705400147,SA,4213A,06.07.21.91.64,Loiseau-sur-Lesage,74667,25 boulevard Schmitt,afogarniersa@fakemail.com,FR7630001000008624338068131,AGRIFRPP,Banque de France,5 chemin de Garnier,26140,Guerinboeuf,FR,SCSPS-ARCHI,2022-01-01,PCSPS-ARCHI,2021-01-01
affiliation,2021-01-01,AFO Giraud,Colette,1966-09-19,FEMALE,colette.afogiraud@fakemail.com,88 chemin Manon Thomas,52202,Saint Xavierdan,06.85.31.51.57,FR7612548000004334035625845,AXABFRPP,AXA Banque,25 chemin Leconte,03232,BaronVille,FR,AFO Salmon SARL,73456388500031,SARL,4212Z,06.21.39.29.37,Chauvet,61691,710 rue Alice Marechal,afosalmonsarl@fakemail.com,FR7611315000004920899751015,CEPAFRPP,Caisse d'Epargne,37 rue de Rolland,97236,Sainte Ines,FR,SCSPS-ARCHI,2022-01-01,PCSPS-ARCHI,2021-01-01
affiliation,2021-01-01,AFO Leclerc,Dominique,1997-11-10,FEMALE,dominique.afoleclerc@fakemail.com,35 avenue De Oliveira,90645,Sainte Timotheenec,06.08.07.35.89,FR7630056000003654581246122,CCFRFRCR,HSBC,37 rue Noemi Mace,09270,Bertrand-sur-Imbert,FR,AFO Hubert SARL,71171880900991,SARL,4212Z,06.36.32.39.74,Valette,69284,1 boulevard de Alves,afohubertsarl@fakemail.com,FR7630006000009906691295867,AGRIFRPP,Crédit Agricole,26 chemin de Mahe,61842,Gimenez,FR,SCSPS-ARCHI,2022-01-01,PCSPS-ARCHI,2021-01-01
affiliation,2021-01-01,AFO Morel,Therese,1986-01-11,FEMALE,therese.afomorel@fakemail.com,3 rue Mahe,47428,Vaillant,06.58.20.37.38,FR7630002000001822700277411,CRLYFRPP,Crédit Lyonnais (LCL),9 chemin de Moulin,49592,Guerin,FR,AFO Legendre SARL,31197619500116,SARL,4221Z,06.53.42.25.00,Marechal,49335,12 boulevard de Guyot,afolegendresarl@fakemail.com,FR7630001000008653781157713,AGRIFRPP,Banque de France,6 rue Christelle Arnaud,18782,Diaz,FR,SCSPS-ARCHI,2022-01-01,PCSPS-ARCHI,2021-01-01
affiliation,2021-01-01,AFO Coulon,Jeanne,1969-07-14,FEMALE,jeanne.afocoulon@fakemail.com,57 rue Ledoux,80650,Vallee,06.34.15.39.93,FR7630002000005231949489044,CRLYFRPP,Crédit Lyonnais (LCL),921 chemin de Lebon,78467,Rocher-les-Bains,FR,AFO Carlier Guyon SARL,18558725000597,SARL,4399C,06.53.59.18.17,Michaud-sur-Bernier,59605,20 rue Capucine Evrard,afocarlierguyonsarl@fakemail.com,FR7630001000004704199263849,AGRIFRPP,Banque de France,641 boulevard Louise Masse,50383,Voisinnec,FR,SCSPS-ARCHI,2022-01-01,PCSPS-ARCHI,2021-01-01
affiliation,2021-01-01,AFO Leclercq,Maurice,1978-09-10,MALE,maurice.afoleclercq@fakemail.com,37 boulevard de Perret,07339,Meunier,06.76.00.27.40,FR7630002000006460732403841,CRLYFRPP,Crédit Lyonnais (LCL),297 rue de Bruneau,97142,Lombard,FR,AFO Colas Goncalves et Fils SA,07307256300684,SA,4221Z,06.28.73.19.92,Mercier-la-Foret,17635,34 chemin Gros,afocolasgoncalvesetfilssa@fakemail.com,FR7630001000002706269020364,AGRIFRPP,Banque de France,39 rue Roger Nguyen,23157,Sainte Josephnec,FR,SCSPS-ARCHI,2022-01-01,PCSPS-ARCHI,2021-01-01
affiliation,2021-01-01,AFO Delattre,Oceane,1996-06-17,FEMALE,oceane.afodelattre@fakemail.com,984 avenue Eric Marion,38216,Colletdan,06.55.41.87.00,FR7610107000002612620879736,CCBPFRPP,Banque Populaire,599 chemin de Michel,33875,MorenoBourg,FR,AFO Leleu SARL,16767851500070,SARL,4211Z,06.43.71.94.50,Diallonec,10826,20 chemin Didier,afoleleusarl@fakemail.com,FR7610107000007390285850392,CCBPFRPP,Banque Populaire,52 chemin Camus,35723,Saint JulesVille,FR,SCSPS-ARCHI,2022-01-01,PCSPS-ARCHI,2021-01-01
affiliation,2021-01-01,AFO Michel,Therese,2002-05-24,FEMALE,therese.afomichel@fakemail.com,33 avenue de Guillet,32703,Meunier,06.81.43.30.53,FR7612548000008793738335269,AXABFRPP,AXA Banque,802 avenue Alexandrie Berger,36843,Ramos,FR,AFO Etienne SAS,48247922700357,SAS,4213B,06.79.78.86.33,Lebrun-sur-Lopes,91491,70 rue Barbier,afoetiennesas@fakemail.com,FR7610011000007432459864644,PSSTFRPP,La Banque Postale,25 chemin Verdier,28295,Sainte Alexandre,FR,SCSPS-ARCHI,2022-01-01,PCSPS-ARCHI,2021-01-01
affiliation,2021-01-01,AFO Collin,Bernard,1964-05-20,MALE,bernard.afocollin@fakemail.com,39 rue de Hebert,92731,Langlois,06.64.27.67.97,FR7611808000006853433724808,CMBRFR2B,Crédit Mutuel,696 rue Dijoux,66179,Mary-les-Bains,FR,AFO Guyot Lacombe et Fils SA,54282480000156,SA,4299Z,06.44.39.70.55,Saint Oceane,65702,16 rue Colette Lebreton,afoguyotlacombeetfilssa@fakemail.com,FR7630002000001914982330107,CRLYFRPP,Crédit Lyonnais (LCL),84 rue Marie Roche,97159,Renaultnec,FR,SCSPS-ARCHI,2022-01-01,PCSPS-ARCHI,2021-01-01
affiliation,2021-01-01,AFO Collet,Rene,1980-08-21,MALE,rene.afocollet@fakemail.com,4 rue de Roy,58941,Deschamps-sur-Maillot,06.84.95.61.00,FR7630002000002676792345316,CRLYFRPP,Crédit Lyonnais (LCL),865 avenue de Payet,05208,Sainte Manondan,FR,AFO Picard SARL,36464123300523,SARL,4213B,06.05.22.51.81,Dupreboeuf,12803,93 avenue Rodrigues,afopicardsarl@fakemail.com,FR7630004000009727273889403,BNPAFRPP,BNP Paribas,43 chemin Alex Roux,20301,Thomas-sur-Masse,FR,SCSPS-ARCHI,2022-01-01,PCSPS-ARCHI,2021-01-01
affiliation,2021-01-01,AFO Colin,Daniel,1978-04-18,MALE,daniel.afocolin@fakemail.com,21 avenue de Brunet,22962,Sainte Margaud,06.79.49.22.30,FR7630006000001162646534723,AGRIFRPP,Crédit Agricole,378 rue de Guyot,62246,Bouchet,FR,AFO Turpin SARL,62482391000077,SARL,4213B,06.47.42.96.61,Rey,06543,351 avenue Maryse Imbert,afoturpinsarl@fakemail.com,FR7630001000008934394244162,AGRIFRPP,Banque de France,631 rue de Morel,36798,Sainte Philippe,FR,SCSPS-ARCHI,2022-01-01,PCSPS-ARCHI,2021-01-01
affiliation,2021-01-01,AFO Blot,Adelaide,1983-11-14,FEMALE,adelaide.afoblot@fakemail.com,27 chemin de Lombard,63881,LacroixBourg,06.81.58.53.26,FR7612548000002731494650688,AXABFRPP,AXA Banque,822 chemin de Marchand,33548,Saint Lorraine,FR,AFO Chauvet SAS,36597966500467,SAS,4399D,06.74.51.31.19,Teixeira,13532,151 avenue Lebrun,afochauvetsas@fakemail.com,FR7630002000002322887294841,CRLYFRPP,Crédit Lyonnais (LCL),6 rue de Parent,73527,Ramos,FR,SCSPS-ARCHI,2022-01-01,PCSPS-ARCHI,2021-01-01
affiliation,2021-01-01,AFO Leroy,Arthur,1960-01-26,MALE,arthur.afoleroy@fakemail.com,34 boulevard de Berthelot,54366,Hardynec,06.23.81.64.04,FR7630001000008606867594362,AGRIFRPP,Banque de France,4 rue de Marechal,67306,Jourdan-sur-Mer,FR,AFO Dupuis Maurice et Fils SA,58072655200459,SA,4213A,06.87.23.58.23,Gautierboeuf,25931,66 chemin Christophe Lefort,afodupuismauriceetfilssa@fakemail.com,FR7611315000008778389280630,CEPAFRPP,Caisse d'Epargne,95 chemin Bertin,97644,Rochenec,FR,SCSPS-ARCHI,2022-01-01,PCSPS-ARCHI,2021-01-01
affiliation,2021-01-01,AFO Charrier,Xavier,1960-07-23,MALE,xavier.afocharrier@fakemail.com,522 chemin Hamon,47316,Guillou,06.56.02.50.56,FR7630004000008066680780464,BNPAFRPP,BNP Paribas,24 rue de Jourdan,97449,Brunel,FR,AFO Vaillant SA,87359570600078,SA,4212Z,06.70.99.18.80,Cordier-sur-Mer,71138,958 rue Vasseur,afovaillantsa@fakemail.com,FR7610011000003494712513980,PSSTFRPP,La Banque Postale,63 boulevard de Perez,52488,Durand,FR,SCSPS-ARCHI,2022-01-01,PCSPS-ARCHI,2021-01-01
affiliation,2021-01-01,AFO Jourdan,Daniel,1985-02-28,MALE,daniel.afojourdan@fakemail.com,75 boulevard de Gay,76504,Bruneau,06.14.66.85.25,FR7610011000009297261327303,PSSTFRPP,La Banque Postale,60 rue Charlotte Gregoire,82529,DidierVille,FR,AFO Salmon SARL,97651973600681,SARL,4222Z,06.33.32.40.30,Saint Celina,09335,42 chemin Simone Delahaye,afosalmonsarl@fakemail.com,FR7610107000002946759426284,CCBPFRPP,Banque Populaire,38 rue Morin,10927,Sainte Adelaide,FR,SCSPS-ARCHI,2022-01-01,PCSPS-ARCHI,2021-01-01
affiliation,2021-01-01,AFO Blanchet,Jacques,1989-11-22,MALE,jacques.afoblanchet@fakemail.com,39 avenue de Ferrand,16342,RegnierBourg,06.02.22.57.72,FR7610011000001253095252104,PSSTFRPP,La Banque Postale,74 boulevard Michel,27751,Riviereboeuf,FR,AFO Joseph SAS,40840999300701,SAS,4212Z,06.31.62.12.53,Bergerdan,57613,51 boulevard de Gilles,afojosephsas@fakemail.com,FR7610107000009004418728875,CCBPFRPP,Banque Populaire,12 chemin Laure Brun,46921,Fernandes,FR,SCSPS-ARCHI,2022-01-01,PCSPS-ARCHI,2021-01-01
affiliation,2021-01-01,AFO Menard,Theodore,2004-08-15,MALE,theodore.afomenard@fakemail.com,758 rue de Albert,64387,Guilbert-la-Foret,06.59.51.24.92,FR7611808000003723469596389,CMBRFR2B,Crédit Mutuel,66 chemin Christiane Dupuis,44538,Sainte Marianne,FR,AFO Le Goff SA,16296596600029,SA,4221Z,06.76.85.98.27,Saint Laurentboeuf,27886,80 rue Constance Lefebvre,afolegoffsa@fakemail.com,FR7630004000003633540699353,BNPAFRPP,BNP Paribas,680 rue Gerard Delattre,64674,Sainte Raymondboeuf,FR,SCSPS-ARCHI,2022-01-01,PCSPS-ARCHI,2021-01-01
affiliation,2021-01-01,AFO Marechal,Hugues,1991-07-18,MALE,hugues.afomarechal@fakemail.com,16 rue Delorme,34549,Marin,06.86.30.13.17,FR7610011000009064911492954,PSSTFRPP,La Banque Postale,12 avenue de Baron,97321,Michel-la-Foret,FR,AFO Philippe SARL,83782266700593,SARL,4213A,06.19.53.54.78,Leduc,86555,8 chemin Danielle Noel,afophilippesarl@fakemail.com,FR7610011000003349398641751,PSSTFRPP,La Banque Postale,917 rue de Petitjean,01826,Roy,FR,SCSPS-ARCHI,2022-01-01,PCSPS-ARCHI,2021-01-01
affiliation,2021-01-01,AFO Allain,Gregoire,1982-03-17,MALE,gregoire.afoallain@fakemail.com,2 rue Margot Marie,54772,Dupont,06.41.64.08.30,FR7630001000006140207212093,AGRIFRPP,Banque de France,40 rue Potier,16402,Saint Noemi,FR,AFO Coulon SA,63074543800782,SA,4399C,06.47.38.12.55,Bousquet,44884,988 chemin de Camus,afocoulonsa@fakemail.com,FR7611315000005351737224501,CEPAFRPP,Caisse d'Epargne,31 rue Martin Hamon,18735,Peron,FR,SCSPS-ARCHI,2022-01-01,PCSPS-ARCHI,2021-01-01
affiliation,2021-01-01,AFO Mallet,Victor,1971-10-11,MALE,victor.afomallet@fakemail.com,471 rue Ines Durand,88369,LebretonVille,06.16.62.45.85,FR7610107000002770259117132,CCBPFRPP,Banque Populaire,4 chemin Nicole Fournier,01427,Turpinboeuf,FR,AFO Chauveau Laroche SARL,73239556100614,SARL,4213B,06.00.38.49.51,Rousseau-les-Bains,36880,24 avenue Schneider,afochauveaularochesarl@fakemail.com,FR7610011000006316808802567,PSSTFRPP,La Banque Postale,5 boulevard Nath Guillou,17481,Lesage-la-Foret,FR,SCSPS-ARCHI,2022-01-01,PCSPS-ARCHI,2021-01-01
affiliation,2021-01-01,AFO Courtois,Theodore,1987-08-11,MALE,theodore.afocourtois@fakemail.com,65 avenue Leon Thomas,69938,FerreiraBourg,06.78.25.95.38,FR7630001000001191619414728,AGRIFRPP,Banque de France,1 boulevard Bernard Perrin,10665,Boucher-la-Foret,FR,AFO Chauveau SAS,44864456700795,SAS,4211Z,06.15.52.26.01,Bertrand,73341,20 avenue Emile Lecomte,afochauveausas@fakemail.com,FR7611808000002963187173846,CMBRFR2B,Crédit Mutuel,31 chemin Gregoire Lefort,88348,Garnier,FR,SCSPS-ARCHI,2022-01-01,PCSPS-ARCHI,2021-01-01
affiliation,2021-01-01,AFO Laporte,Jerome,1968-06-19,MALE,jerome.afolaporte@fakemail.com,50 chemin Lemonnier,82696,Sainte Oceane-les-Bains,06.79.33.90.00,FR7630002000002749917988777,CRLYFRPP,Crédit Lyonnais (LCL),27 rue Ines Martin,26487,Saint Patrickdan,FR,AFO Meunier SA,02533077000956,SA,4120A,06.83.03.15.88,Renard,69552,93 avenue Antoine Lenoir,afomeuniersa@fakemail.com,FR7630006000003890785370512,AGRIFRPP,Crédit Agricole,21 chemin Cordier,57478,Ferreira-la-Foret,FR,SCSPS-ARCHI,2022-01-01,PCSPS-ARCHI,2021-01-01
affiliation,2021-01-01,AFO Lecomte,Franck,1989-02-20,MALE,franck.afolecomte@fakemail.com,248 rue Auguste Jacob,44657,Legendre,06.08.38.06.66,FR7611315000002591353579648,CEPAFRPP,Caisse d'Epargne,11 rue Nicole Chauvin,81863,LopezBourg,FR,AFO Nguyen Martin SARL,98932320900845,SARL,4213A,06.92.05.68.81,Rolland-sur-Perrot,20254,71 avenue Masse,afonguyenmartinsarl@fakemail.com,FR7611808000002951575776915,CMBRFR2B,Crédit Mutuel,672 avenue Valentine Marin,48882,Tanguy-la-Foret,FR,SCSPS-ARCHI,2022-01-01,PCSPS-ARCHI,2021-01-01
affiliation,2021-01-01,AFO Maury,Alphonse,1990-07-29,MALE,alphonse.afomaury@fakemail.com,48 boulevard de Durand,29949,Allain-sur-Mer,06.61.71.80.27,FR7630056000005696120080695,CCFRFRCR,HSBC,4 rue Perret,07734,Clementboeuf,FR,AFO Duhamel Pons SA,05161510200723,SA,4399D,06.05.18.61.86,Sainte Cecile,15902,3 chemin Caroline Leroux,afoduhamelponssa@fakemail.com,FR7630006000009674621921789,AGRIFRPP,Crédit Agricole,934 rue Devaux,46853,Sainte Frederic-les-Bains,FR,SCSPS-ARCHI,2022-01-01,PCSPS-ARCHI,2021-01-01
affiliation,2021-01-01,AFO Guillon,Paul,1967-07-24,MALE,paul.afoguillon@fakemail.com,24 rue Rodriguez,06736,Moulin-sur-Gregoire,06.95.02.75.57,FR7611315000007215382803441,CEPAFRPP,Caisse d'Epargne,7 rue de Guerin,76219,Sainte Francois-sur-Mer,FR,AFO Joseph SARL,38357421700469,SARL,4120A,06.24.33.47.14,Saint Alix,54549,70 boulevard Matthieu Klein,afojosephsarl@fakemail.com,FR7630004000002608739794596,BNPAFRPP,BNP Paribas,40 boulevard Leveque,54934,Saint Thomas,FR,SCSPS-ARCHI,2022-01-01,PCSPS-ARCHI,2021-01-01
affiliation,2021-01-01,AFO Pineau,Luce,1972-06-03,FEMALE,luce.afopineau@fakemail.com,50 rue Bernard Guillou,25683,Legendre,06.38.85.01.15,FR7630056000004183976096027,CCFRFRCR,HSBC,1 rue Emile Dupre,17167,Saint Valentineboeuf,FR,AFO Deschamps SA,83251118200236,SA,4221Z,06.12.16.25.26,Chevallier,11223,88 avenue Celine Lebreton,afodeschampssa@fakemail.com,FR7630004000001681208380768,BNPAFRPP,BNP Paribas,73 avenue Claire Remy,67175,Monnier-sur-Mer,FR,SCSPS-IMMO,2022-01-01,PCSPS-IMMO,2021-01-01
affiliation,2021-01-01,AFO Gilles,Sabine,2001-12-27,FEMALE,sabine.afogilles@fakemail.com,77 rue de Leroux,97375,Guilbert,06.87.75.03.86,FR7610107000008816199064411,CCBPFRPP,Banque Populaire,96 boulevard de Germain,26123,Poulain,FR,AFO Chauvin Blot SA,68805046700077,SA,4213B,06.03.88.66.99,Guillet,27459,83 chemin de Vallet,afochauvinblotsa@fakemail.com,FR7611808000006212795131742,CMBRFR2B,Crédit Mutuel,75 rue Clemence Roche,01481,Parent,FR,SCSPS-IMMO,2022-01-01,PCSPS-IMMO,2021-01-01
affiliation,2021-01-01,AFO Boulanger,Helene,1969-06-10,FEMALE,helene.afoboulanger@fakemail.com,32 chemin de Mathieu,16731,Ribeirodan,06.14.86.69.49,FR7630002000001298725829216,CRLYFRPP,Crédit Lyonnais (LCL),6 avenue de Herve,72861,Aubrynec,FR,AFO Lemonnier SAS,98959737200535,SAS,4213A,06.29.45.30.80,Blancdan,21283,3 rue Colin,afolemonniersas@fakemail.com,FR7630004000004898452113773,BNPAFRPP,BNP Paribas,1 rue de Le Goff,78390,Fontaine-la-Foret,FR,SCSPS-IMMO,2022-01-01,PCSPS-IMMO,2021-01-01
affiliation,2021-01-01,AFO Julien,Clemence,1979-05-04,FEMALE,clemence.afojulien@fakemail.com,64 rue de Garnier,69493,Andre,06.06.04.41.54,FR7610107000004746822941503,CCBPFRPP,Banque Populaire,31 rue Thibaut Blanchard,78691,Lopes,FR,AFO Costa SA,24286164900992,SA,4212Z,06.25.00.29.96,MarquesVille,05660,1 avenue Moreau,afocostasa@fakemail.com,FR7630056000009161967272047,CCFRFRCR,HSBC,2 boulevard de Guillou,54485,PrevostBourg,FR,SCSPS-IMMO,2022-01-01,PCSPS-IMMO,2021-01-01
affiliation,2021-01-01,AFO Brun,Gilbert,2002-12-12,MALE,gilbert.afobrun@fakemail.com,901 chemin de Bouvier,86889,Allain-sur-Mathieu,06.09.17.79.26,FR7630056000002329022005371,CCFRFRCR,HSBC,26 avenue Philippine Bigot,90698,Guillet,FR,AFO Auger SAS,10466680500866,SAS,4221Z,06.86.29.81.02,Martelnec,58522,68 rue Christiane Legendre,afoaugersas@fakemail.com,FR7611808000004334090265748,CMBRFR2B,Crédit Mutuel,69 boulevard Berthelot,37994,Pelletier-sur-Valentin,FR,SCSPS-IMMO,2022-01-01,PCSPS-IMMO,2021-01-01
affiliation,2021-01-01,AFO Regnier,Constance,1972-12-23,FEMALE,constance.aforegnier@fakemail.com,70 avenue Alfred Paris,46893,Roger-sur-Mer,06.77.02.51.68,FR7630006000004311731016701,AGRIFRPP,Crédit Agricole,81 chemin de Payet,88451,Clerc,FR,AFO Bourdon SAS,36220085900803,SAS,4221Z,06.96.06.51.51,Godard,69580,94 boulevard de Toussaint,afobourdonsas@fakemail.com,FR7611808000003803771053761,CMBRFR2B,Crédit Mutuel,27 avenue Mahe,49779,Blanchard,FR,SCSPS-IMMO,2022-01-01,PCSPS-IMMO,2021-01-01
affiliation,2021-01-01,AFO Goncalves,Marguerite,1984-06-10,FEMALE,marguerite.afogoncalves@fakemail.com,657 rue Catherine Pages,81848,Gregoire,06.57.75.55.23,FR7612548000001144526347889,AXABFRPP,AXA Banque,56 rue Hebert,45842,Salmon,FR,AFO Herve SA,17706900200992,SA,4120A,06.65.67.33.71,Lejeune,97334,826 boulevard de Merle,afohervesa@fakemail.com,FR7630004000008127862230082,BNPAFRPP,BNP Paribas,72 rue Nathalie Guibert,54213,Peron-sur-Lopes,FR,SCSPS-IMMO,2022-01-01,PCSPS-IMMO,2021-01-01
affiliation,2021-01-01,AFO Chevalier,Simone,2002-09-02,FEMALE,simone.afochevalier@fakemail.com,5 avenue Emmanuel Fouquet,21163,Pruvost,06.32.78.33.08,FR7611808000007532576781572,CMBRFR2B,Crédit Mutuel,27 chemin de Diaz,14105,Noel-sur-Mer,FR,AFO Lemonnier Lebon SA,77033276500815,SA,4291Z,06.34.51.92.33,Vincent,74557,68 rue Ferrand,afolemonnierlebonsa@fakemail.com,FR7630002000009594648500731,CRLYFRPP,Crédit Lyonnais (LCL),75 rue de Mercier,32981,Valentinboeuf,FR,SCSPS-IMMO,2022-01-01,PCSPS-IMMO,2021-01-01
affiliation,2021-01-01,AFO Lebon,Capucine,1996-01-02,FEMALE,capucine.afolebon@fakemail.com,41 rue Morin,41528,Brun-sur-Weber,06.48.96.76.12,FR7630056000001962421499933,CCFRFRCR,HSBC,30 rue Henriette Barthelemy,81109,Rodrigues,FR,AFO Bigot SA,60710160700267,SA,4212Z,06.96.36.18.71,Boulay,97111,88 avenue Dupre,afobigotsa@fakemail.com,FR7630002000002289850335568,CRLYFRPP,Crédit Lyonnais (LCL),53 boulevard Vasseur,29206,Thomasboeuf,FR,SCSPS-IMMO,2022-01-01,PCSPS-IMMO,2021-01-01
